link_id,major_type_en,subtype_id,resource_id,weight,required,notes
srl_humanoid_012_claw,Humanoid,humanoid_012,claw,20,false,범용 보정 후보
srl_humanoid_013_tribal_token,Humanoid,humanoid_013,tribal_token,65,true,Humanoid 대분류 기본 자원
srl_humanoid_013_ritual_tool,Humanoid,humanoid_013,ritual_tool,60,false,Humanoid 대분류 기본 자원
srl_humanoid_013_rusted_weapon,Humanoid,humanoid_013,rusted_weapon,55,false,Humanoid 대분류 기본 자원
srl_humanoid_013_old_armor_piece,Humanoid,humanoid_013,old_armor_piece,50,false,Humanoid 대분류 기본 자원
srl_humanoid_013_dragon_scale,Humanoid,humanoid_013,dragon_scale,90,true,용종 분류
srl_humanoid_013_dragon_blood,Humanoid,humanoid_013,dragon_blood,83,false,용종 분류
srl_humanoid_013_dragon_breath_sac,Humanoid,humanoid_013,dragon_breath_sac,76,false,용종 분류
srl_humanoid_013_dragon_horn,Humanoid,humanoid_013,dragon_horn,69,false,용종 분류
srl_humanoid_013_blood_sample,Humanoid,humanoid_013,blood_sample,20,false,범용 보정 후보
srl_humanoid_013_hide,Humanoid,humanoid_013,hide,20,false,범용 보정 후보
srl_humanoid_013_claw,Humanoid,humanoid_013,claw,20,false,범용 보정 후보
srl_humanoid_014_tribal_token,Humanoid,humanoid_014,tribal_token,65,true,Humanoid 대분류 기본 자원
srl_humanoid_014_ritual_tool,Humanoid,humanoid_014,ritual_tool,60,false,Humanoid 대분류 기본 자원
srl_humanoid_014_rusted_weapon,Humanoid,humanoid_014,rusted_weapon,55,false,Humanoid 대분류 기본 자원
srl_humanoid_014_old_armor_piece,Humanoid,humanoid_014,old_armor_piece,50,false,Humanoid 대분류 기본 자원
srl_humanoid_014_blood_sample,Humanoid,humanoid_014,blood_sample,20,false,범용 보정 후보
srl_humanoid_014_hide,Humanoid,humanoid_014,hide,20,false,범용 보정 후보
srl_humanoid_014_claw,Humanoid,humanoid_014,claw,20,false,범용 보정 후보
srl_humanoid_015_tribal_token,Humanoid,humanoid_015,tribal_token,65,true,Humanoid 대분류 기본 자원
srl_humanoid_015_ritual_tool,Humanoid,humanoid_015,ritual_tool,60,false,Humanoid 대분류 기본 자원
srl_humanoid_015_rusted_weapon,Humanoid,humanoid_015,rusted_weapon,55,false,Humanoid 대분류 기본 자원
srl_humanoid_015_old_armor_piece,Humanoid,humanoid_015,old_armor_piece,50,false,Humanoid 대분류 기본 자원
srl_humanoid_015_claw,Humanoid,humanoid_015,claw,90,true,굴파기/지하 분류
srl_humanoid_015_hide,Humanoid,humanoid_015,hide,83,false,굴파기/지하 분류
srl_humanoid_015_blood_sample,Humanoid,humanoid_015,blood_sample,20,false,범용 보정 후보
srl_humanoid_016_tribal_token,Humanoid,humanoid_016,tribal_token,65,true,Humanoid 대분류 기본 자원
srl_humanoid_016_ritual_tool,Humanoid,humanoid_016,ritual_tool,60,false,Humanoid 대분류 기본 자원
srl_humanoid_016_rusted_weapon,Humanoid,humanoid_016,rusted_weapon,55,false,Humanoid 대분류 기본 자원
srl_humanoid_016_old_armor_piece,Humanoid,humanoid_016,old_armor_piece,50,false,Humanoid 대분류 기본 자원
srl_humanoid_016_slime_sample,Humanoid,humanoid_016,slime_sample,90,true,수중 분류
srl_humanoid_016_scale,Humanoid,humanoid_016,scale,83,false,수중 분류
srl_humanoid_016_blood_sample,Humanoid,humanoid_016,blood_sample,20,false,범용 보정 후보
srl_humanoid_016_hide,Humanoid,humanoid_016,hide,20,false,범용 보정 후보
srl_humanoid_016_claw,Humanoid,humanoid_016,claw,20,false,범용 보정 후보
srl_humanoid_017_tribal_token,Humanoid,humanoid_017,tribal_token,65,true,Humanoid 대분류 기본 자원
srl_humanoid_017_ritual_tool,Humanoid,humanoid_017,ritual_tool,60,false,Humanoid 대분류 기본 자원
srl_humanoid_017_rusted_weapon,Humanoid,humanoid_017,rusted_weapon,55,false,Humanoid 대분류 기본 자원
srl_humanoid_017_old_armor_piece,Humanoid,humanoid_017,old_armor_piece,50,false,Humanoid 대분류 기본 자원
srl_humanoid_017_blood_sample,Humanoid,humanoid_017,blood_sample,20,false,범용 보정 후보
srl_humanoid_017_hide,Humanoid,humanoid_017,hide,20,false,범용 보정 후보
srl_humanoid_017_claw,Humanoid,humanoid_017,claw,20,false,범용 보정 후보
srl_humanoid_018_tribal_token,Humanoid,humanoid_018,tribal_token,65,true,Humanoid 대분류 기본 자원
srl_humanoid_018_ritual_tool,Humanoid,humanoid_018,ritual_tool,60,false,Humanoid 대분류 기본 자원
srl_humanoid_018_rusted_weapon,Humanoid,humanoid_018,rusted_weapon,55,false,Humanoid 대분류 기본 자원
srl_humanoid_018_old_armor_piece,Humanoid,humanoid_018,old_armor_piece,50,false,Humanoid 대분류 기본 자원
srl_humanoid_018_blood_sample,Humanoid,humanoid_018,blood_sample,20,false,범용 보정 후보
srl_humanoid_018_hide,Humanoid,humanoid_018,hide,20,false,범용 보정 후보
srl_humanoid_018_claw,Humanoid,humanoid_018,claw,20,false,범용 보정 후보
srl_humanoid_019_tribal_token,Humanoid,humanoid_019,tribal_token,65,true,Humanoid 대분류 기본 자원
srl_humanoid_019_ritual_tool,Humanoid,humanoid_019,ritual_tool,60,false,Humanoid 대분류 기본 자원
srl_humanoid_019_rusted_weapon,Humanoid,humanoid_019,rusted_weapon,55,false,Humanoid 대분류 기본 자원
srl_humanoid_019_old_armor_piece,Humanoid,humanoid_019,old_armor_piece,50,false,Humanoid 대분류 기본 자원
srl_humanoid_019_blood_sample,Humanoid,humanoid_019,blood_sample,20,false,범용 보정 후보
srl_humanoid_019_hide,Humanoid,humanoid_019,hide,20,false,범용 보정 후보
srl_humanoid_019_claw,Humanoid,humanoid_019,claw,20,false,범용 보정 후보
srl_humanoid_020_tribal_token,Humanoid,humanoid_020,tribal_token,65,true,Humanoid 대분류 기본 자원
srl_humanoid_020_ritual_tool,Humanoid,humanoid_020,ritual_tool,60,false,Humanoid 대분류 기본 자원
srl_humanoid_020_rusted_weapon,Humanoid,humanoid_020,rusted_weapon,55,false,Humanoid 대분류 기본 자원
srl_humanoid_020_old_armor_piece,Humanoid,humanoid_020,old_armor_piece,50,false,Humanoid 대분류 기본 자원
srl_humanoid_020_blood_sample,Humanoid,humanoid_020,blood_sample,20,false,범용 보정 후보
srl_humanoid_020_hide,Humanoid,humanoid_020,hide,20,false,범용 보정 후보
srl_humanoid_020_claw,Humanoid,humanoid_020,claw,20,false,범용 보정 후보
srl_humanoid_021_tribal_token,Humanoid,humanoid_021,tribal_token,65,true,Humanoid 대분류 기본 자원
srl_humanoid_021_ritual_tool,Humanoid,humanoid_021,ritual_tool,60,false,Humanoid 대분류 기본 자원
srl_humanoid_021_rusted_weapon,Humanoid,humanoid_021,rusted_weapon,55,false,Humanoid 대분류 기본 자원
srl_humanoid_021_old_armor_piece,Humanoid,humanoid_021,old_armor_piece,50,false,Humanoid 대분류 기본 자원
srl_humanoid_021_slime_sample,Humanoid,humanoid_021,slime_sample,90,true,수중 분류
srl_humanoid_021_scale,Humanoid,humanoid_021,scale,83,false,수중 분류
srl_humanoid_021_blood_sample,Humanoid,humanoid_021,blood_sample,20,false,범용 보정 후보
srl_humanoid_021_hide,Humanoid,humanoid_021,hide,20,false,범용 보정 후보
srl_humanoid_021_claw,Humanoid,humanoid_021,claw,20,false,범용 보정 후보
srl_humanoid_022_tribal_token,Humanoid,humanoid_022,tribal_token,65,true,Humanoid 대분류 기본 자원
srl_humanoid_022_ritual_tool,Humanoid,humanoid_022,ritual_tool,60,false,Humanoid 대분류 기본 자원
srl_humanoid_022_rusted_weapon,Humanoid,humanoid_022,rusted_weapon,55,false,Humanoid 대분류 기본 자원
srl_humanoid_022_old_armor_piece,Humanoid,humanoid_022,old_armor_piece,50,false,Humanoid 대분류 기본 자원
srl_humanoid_022_blood_sample,Humanoid,humanoid_022,blood_sample,20,false,범용 보정 후보
srl_humanoid_022_hide,Humanoid,humanoid_022,hide,20,false,범용 보정 후보
srl_humanoid_022_claw,Humanoid,humanoid_022,claw,20,false,범용 보정 후보
srl_monstrosity_001_chimeric_organ,Monstrosity,monstrosity_001,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_001_monster_plate,Monstrosity,monstrosity_001,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_001_claw,Monstrosity,monstrosity_001,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_001_fang,Monstrosity,monstrosity_001,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_001_slime_sample,Monstrosity,monstrosity_001,slime_sample,90,true,수중 분류
srl_monstrosity_001_scale,Monstrosity,monstrosity_001,scale,83,false,수중 분류
srl_monstrosity_001_mutated_organ_piece,Monstrosity,monstrosity_001,mutated_organ_piece,76,false,혼합/키메라 분류
srl_monstrosity_001_blood_sample,Monstrosity,monstrosity_001,blood_sample,20,false,범용 보정 후보
srl_monstrosity_001_hide,Monstrosity,monstrosity_001,hide,20,false,범용 보정 후보
srl_monstrosity_002_chimeric_organ,Monstrosity,monstrosity_002,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_002_monster_plate,Monstrosity,monstrosity_002,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_002_claw,Monstrosity,monstrosity_002,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_002_fang,Monstrosity,monstrosity_002,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_002_venom_sac,Monstrosity,monstrosity_002,venom_sac,90,true,독성/질병 분류
srl_monstrosity_002_liver,Monstrosity,monstrosity_002,liver,76,false,독성/질병 분류
srl_monstrosity_002_blood_sample,Monstrosity,monstrosity_002,blood_sample,69,false,독성/질병 분류
srl_monstrosity_002_mutated_organ_piece,Monstrosity,monstrosity_002,mutated_organ_piece,76,false,혼합/키메라 분류
srl_monstrosity_002_hide,Monstrosity,monstrosity_002,hide,20,false,범용 보정 후보
srl_monstrosity_003_chimeric_organ,Monstrosity,monstrosity_003,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_003_monster_plate,Monstrosity,monstrosity_003,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_003_claw,Monstrosity,monstrosity_003,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_003_fang,Monstrosity,monstrosity_003,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_003_eye,Monstrosity,monstrosity_003,eye,90,true,시선/광선 분류
srl_monstrosity_003_psychic_tissue,Monstrosity,monstrosity_003,psychic_tissue,76,false,시선/광선 분류
srl_monstrosity_003_blood_sample,Monstrosity,monstrosity_003,blood_sample,20,false,범용 보정 후보
srl_monstrosity_003_hide,Monstrosity,monstrosity_003,hide,20,false,범용 보정 후보
srl_monstrosity_004_chimeric_organ,Monstrosity,monstrosity_004,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_004_monster_plate,Monstrosity,monstrosity_004,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_004_claw,Monstrosity,monstrosity_004,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_004_fang,Monstrosity,monstrosity_004,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_004_blood_sample,Monstrosity,monstrosity_004,blood_sample,20,false,범용 보정 후보
srl_monstrosity_004_hide,Monstrosity,monstrosity_004,hide,20,false,범용 보정 후보
srl_monstrosity_005_chimeric_organ,Monstrosity,monstrosity_005,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_005_monster_plate,Monstrosity,monstrosity_005,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_005_claw,Monstrosity,monstrosity_005,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_005_fang,Monstrosity,monstrosity_005,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_005_blood_sample,Monstrosity,monstrosity_005,blood_sample,20,false,범용 보정 후보
srl_monstrosity_005_hide,Monstrosity,monstrosity_005,hide,20,false,범용 보정 후보
srl_monstrosity_006_chimeric_organ,Monstrosity,monstrosity_006,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_006_monster_plate,Monstrosity,monstrosity_006,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_006_claw,Monstrosity,monstrosity_006,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_006_fang,Monstrosity,monstrosity_006,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_006_bone,Monstrosity,monstrosity_006,bone,90,true,골격형 분류
srl_monstrosity_006_skull,Monstrosity,monstrosity_006,skull,83,false,골격형 분류
srl_monstrosity_006_bone_dust,Monstrosity,monstrosity_006,bone_dust,76,false,골격형 분류
srl_monstrosity_006_necrotic_bone,Monstrosity,monstrosity_006,necrotic_bone,69,false,골격형 분류
srl_monstrosity_006_spine_bone,Monstrosity,monstrosity_006,spine_bone,62,false,골격형 분류
srl_monstrosity_006_chitin,Monstrosity,monstrosity_006,chitin,90,true,절지/곤충 분류
srl_monstrosity_006_venom_sac,Monstrosity,monstrosity_006,venom_sac,83,false,절지/곤충 분류
srl_monstrosity_006_spore_sac,Monstrosity,monstrosity_006,spore_sac,69,false,절지/곤충 분류
srl_monstrosity_006_construct_gear,Monstrosity,monstrosity_006,construct_gear,90,true,구조체/장갑 분류
srl_monstrosity_006_arcane_circuit,Monstrosity,monstrosity_006,arcane_circuit,83,false,구조체/장갑 분류
srl_monstrosity_006_animated_armor_plate,Monstrosity,monstrosity_006,animated_armor_plate,76,false,구조체/장갑 분류
srl_monstrosity_006_golem_core_chip,Monstrosity,monstrosity_006,golem_core_chip,69,false,구조체/장갑 분류
srl_monstrosity_006_blood_sample,Monstrosity,monstrosity_006,blood_sample,20,false,범용 보정 후보
srl_monstrosity_006_hide,Monstrosity,monstrosity_006,hide,20,false,범용 보정 후보
srl_monstrosity_007_chimeric_organ,Monstrosity,monstrosity_007,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_007_monster_plate,Monstrosity,monstrosity_007,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_007_claw,Monstrosity,monstrosity_007,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_007_fang,Monstrosity,monstrosity_007,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_007_venom_sac,Monstrosity,monstrosity_007,venom_sac,90,true,독성/질병 분류
srl_monstrosity_007_liver,Monstrosity,monstrosity_007,liver,76,false,독성/질병 분류
srl_monstrosity_007_blood_sample,Monstrosity,monstrosity_007,blood_sample,69,false,독성/질병 분류
srl_monstrosity_007_hide,Monstrosity,monstrosity_007,hide,20,false,범용 보정 후보
srl_monstrosity_008_chimeric_organ,Monstrosity,monstrosity_008,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_008_monster_plate,Monstrosity,monstrosity_008,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_008_claw,Monstrosity,monstrosity_008,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_008_fang,Monstrosity,monstrosity_008,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_008_slime_sample,Monstrosity,monstrosity_008,slime_sample,90,true,수중 분류
srl_monstrosity_008_scale,Monstrosity,monstrosity_008,scale,83,false,수중 분류
srl_monstrosity_008_blood_sample,Monstrosity,monstrosity_008,blood_sample,20,false,범용 보정 후보
srl_monstrosity_008_hide,Monstrosity,monstrosity_008,hide,20,false,범용 보정 후보
srl_monstrosity_009_chimeric_organ,Monstrosity,monstrosity_009,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_009_monster_plate,Monstrosity,monstrosity_009,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_009_claw,Monstrosity,monstrosity_009,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_009_fang,Monstrosity,monstrosity_009,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_009_feather,Monstrosity,monstrosity_009,feather,90,true,비행 분류
srl_monstrosity_009_wing_membrane,Monstrosity,monstrosity_009,wing_membrane,83,false,비행 분류
srl_monstrosity_009_blood_sample,Monstrosity,monstrosity_009,blood_sample,20,false,범용 보정 후보
srl_monstrosity_009_hide,Monstrosity,monstrosity_009,hide,20,false,범용 보정 후보
srl_monstrosity_010_chimeric_organ,Monstrosity,monstrosity_010,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_010_monster_plate,Monstrosity,monstrosity_010,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_010_claw,Monstrosity,monstrosity_010,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_010_fang,Monstrosity,monstrosity_010,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_010_slime_sample,Monstrosity,monstrosity_010,slime_sample,90,true,수중 분류
srl_monstrosity_010_scale,Monstrosity,monstrosity_010,scale,83,false,수중 분류
srl_monstrosity_010_blood_sample,Monstrosity,monstrosity_010,blood_sample,20,false,범용 보정 후보
srl_monstrosity_010_hide,Monstrosity,monstrosity_010,hide,20,false,범용 보정 후보
srl_monstrosity_011_chimeric_organ,Monstrosity,monstrosity_011,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_011_monster_plate,Monstrosity,monstrosity_011,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_011_claw,Monstrosity,monstrosity_011,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_011_fang,Monstrosity,monstrosity_011,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_011_hide,Monstrosity,monstrosity_011,hide,83,false,굴파기/지하 분류
srl_monstrosity_011_blood_sample,Monstrosity,monstrosity_011,blood_sample,20,false,범용 보정 후보
srl_monstrosity_012_chimeric_organ,Monstrosity,monstrosity_012,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_012_monster_plate,Monstrosity,monstrosity_012,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_012_claw,Monstrosity,monstrosity_012,claw,55,false,Monstrosity 대분류 기본 자원
srl_monstrosity_012_fang,Monstrosity,monstrosity_012,fang,50,false,Monstrosity 대분류 기본 자원
srl_monstrosity_012_feather,Monstrosity,monstrosity_012,feather,90,true,비행 분류
srl_monstrosity_012_wing_membrane,Monstrosity,monstrosity_012,wing_membrane,83,false,비행 분류
srl_monstrosity_012_blood_sample,Monstrosity,monstrosity_012,blood_sample,20,false,범용 보정 후보
srl_monstrosity_012_hide,Monstrosity,monstrosity_012,hide,20,false,범용 보정 후보
srl_monstrosity_013_chimeric_organ,Monstrosity,monstrosity_013,chimeric_organ,65,true,Monstrosity 대분류 기본 자원
srl_monstrosity_013_monster_plate,Monstrosity,monstrosity_013,monster_plate,60,false,Monstrosity 대분류 기본 자원
srl_monstrosity_013_claw,Monstrosity,monstrosity_013,claw,55,false,Monstrosity 대분류 기본 자원
